time,Xm
413.6,-8.710384925
413.7,-8.711203224
413.8,-8.71201971
413.9,-8.712834376
414,-8.713647212
414.1,-8.714458209
414.2,-8.71526736
414.3,-8.716074654
414.4,-8.716880084
414.5,-8.71768364
414.6,-8.718485313
414.7,-8.719285094
414.8,-8.720082973
414.9,-8.720878943
415,-8.721672993
415.1,-8.722465113
415.2,-8.723255296
415.3,-8.724043531
415.4,-8.724829808
415.5,-8.725614119
415.6,-8.726396453
415.7,-8.727176801
415.8,-8.727955153
415.9,-8.728731498
416,-8.729505828
416.1,-8.730278132
416.2,-8.731048401
416.3,-8.731816624
416.4,-8.732582791
416.5,-8.733346893
416.6,-8.734108919
416.7,-8.73486886
416.8,-8.735626703
416.9,-8.73638244
417,-8.73713606
417.1,-8.737887552
417.2,-8.738636905
417.3,-8.739384109
417.4,-8.740129153
417.5,-8.740872026
417.6,-8.741612717
417.7,-8.742351216
417.8,-8.743087511
417.9,-8.743821591
418,-8.744553446
418.1,-8.745283063
418.2,-8.746010432
418.3,-8.746735542
418.4,-8.747458381
418.5,-8.748178937
418.6,-8.7488972
418.7,-8.749613157
418.8,-8.750326797
418.9,-8.751038109
419,-8.75174708
419.1,-8.752453699
419.2,-8.753157953
419.3,-8.753859832
419.4,-8.754559322
419.5,-8.755256412
419.6,-8.75595109
419.7,-8.756643344
419.8,-8.75733316
419.9,-8.758020528
420,-8.758705433
420.1,-8.759387865
420.2,-8.76006781
420.3,-8.760745255
420.4,-8.761420187
420.5,-8.762092595
420.6,-8.762762464
420.7,-8.763429782
420.8,-8.764094535
420.9,-8.764756711
421,-8.765416296
421.1,-8.766073277
421.2,-8.766727642
421.3,-8.767379375
421.4,-8.768028465
421.5,-8.768674898
421.6,-8.769318661
421.7,-8.769959739
421.8,-8.770598119
421.9,-8.771233789
422,-8.771866734
422.1,-8.77249694
422.2,-8.773124394
422.3,-8.773749082
422.4,-8.77437099
422.5,-8.774990104
422.6,-8.77560641
422.7,-8.776219894
422.8,-8.776830541
422.9,-8.777438339
423,-8.778043272
423.1,-8.778645326
423.2,-8.779244487
423.3,-8.779840741
423.4,-8.780434072
423.5,-8.781024467
423.6,-8.781611912
423.7,-8.782196391
423.8,-8.78277789
423.9,-8.783356394
424,-8.783931889
424.1,-8.784504359
424.2,-8.785073791
424.3,-8.785640169
424.4,-8.786203479
424.5,-8.786763705
424.6,-8.787320833
424.7,-8.787874847
424.8,-8.788425733
424.9,-8.788973475
425,-8.789518059
425.1,-8.790059468
425.2,-8.790597688
425.3,-8.791132703
425.4,-8.791664497
425.5,-8.792193056
425.6,-8.792718363
425.7,-8.793240403
425.8,-8.793759161
425.9,-8.794274621
426,-8.794786767
426.1,-8.795295583
426.2,-8.795801055
426.3,-8.796303165
426.4,-8.7968019
426.5,-8.797297242
426.6,-8.797789175
426.7,-8.798277685
426.8,-8.798762755
426.9,-8.799244368
427,-8.79972251
427.1,-8.800197163
427.2,-8.800668313
427.3,-8.801135941
427.4,-8.801600033
427.5,-8.802060571
427.6,-8.80251754
427.7,-8.802970922
427.8,-8.803420702
427.9,-8.803866863
428,-8.804309387
428.1,-8.804748259
428.2,-8.805183462
428.3,-8.805614978
428.4,-8.806042791
428.5,-8.806466884
428.6,-8.80688724
428.7,-8.807303841
428.8,-8.807716672
428.9,-8.808125714
429,-8.808530951
429.1,-8.808932365
429.2,-8.80932994
429.3,-8.809723658
429.4,-8.810113501
429.5,-8.810499453
429.6,-8.810881495
429.7,-8.811259611
429.8,-8.811633783
429.9,-8.812003993
430,-8.812370223
430.1,-8.812732457
430.2,-8.813090676
430.3,-8.813444862
430.4,-8.813794998
430.5,-8.814141066
430.6,-8.814483048
430.7,-8.814820927
430.8,-8.815154684
430.9,-8.815484301
431,-8.815809761
431.1,-8.816131045
431.2,-8.816448136
431.3,-8.816761015
431.4,-8.817069664
431.5,-8.817374066
431.6,-8.817674202
431.7,-8.817970055
431.8,-8.818261605
431.9,-8.818548836
432,-8.818831728
432.1,-8.819110264
432.2,-8.819384424
432.3,-8.819654192
432.4,-8.819919548
432.5,-8.820180474
432.6,-8.820436952
432.7,-8.820688963
432.8,-8.820936489
432.9,-8.821179512
433,-8.821418012
433.1,-8.821651972
433.2,-8.821881373
433.3,-8.822106196
433.4,-8.822326423
433.5,-8.822542035
433.6,-8.822753014
433.7,-8.822959341
433.8,-8.823160997
433.9,-8.823357963
434,-8.823550221
434.1,-8.823737751
434.2,-8.823920535
434.3,-8.824098554
434.4,-8.824271789
434.5,-8.824440221
434.6,-8.824603832
434.7,-8.824762601
434.8,-8.82491651
434.9,-8.825065541
435,-8.825209674
435.1,-8.825348891
435.2,-8.825483172
435.3,-8.825612498
435.4,-8.82573685
435.5,-8.82585621
435.6,-8.825970557
435.7,-8.826079873
435.8,-8.826184139
435.9,-8.826283334
436,-8.826377441
436.1,-8.826466439
436.2,-8.82655031
436.3,-8.826629035
436.4,-8.826702593
436.5,-8.826770967
436.6,-8.826834137
436.7,-8.826892083
436.8,-8.826944787
436.9,-8.826992229
437,-8.827034391
437.1,-8.827071253
437.2,-8.827102795
437.3,-8.827129
437.4,-8.827149847
437.5,-8.827165318
437.6,-8.827175393
437.7,-8.827180054
437.8,-8.827179281
437.9,-8.827173054
438,-8.827161356
438.1,-8.827144166
438.2,-8.827121466
438.3,-8.827093236
438.4,-8.827059458
438.5,-8.827020111
438.6,-8.826975178
438.7,-8.826924638
438.8,-8.826868474
438.9,-8.826806664
439,-8.826739192
439.1,-8.826666037
439.2,-8.82658718
439.3,-8.826502602
439.4,-8.826412285
439.5,-8.826316208
439.6,-8.826214354
439.7,-8.826106703
439.8,-8.825993236
439.9,-8.825873935
440,-8.825748779
440.1,-8.825617751
440.2,-8.82548083
440.3,-8.825338
440.4,-8.825189239
440.5,-8.82503453
440.6,-8.824873854
440.7,-8.82470719
440.8,-8.824534521
440.9,-8.824355827
441,-8.82417109
441.1,-8.823980289
441.2,-8.823783406
441.3,-8.823580423
441.4,-8.82337132
441.5,-8.823156077
441.6,-8.822934677
441.7,-8.822707099
441.8,-8.822473326
441.9,-8.822233337
442,-8.821987114
442.1,-8.821734639
442.2,-8.821475891
442.3,-8.821210852
442.4,-8.820939503
442.5,-8.820661825
442.6,-8.8203778
442.7,-8.820087407
442.8,-8.819790629
442.9,-8.819487445
443,-8.819177838
443.1,-8.818861789
443.2,-8.818539278
443.3,-8.818210286
443.4,-8.817874795
443.5,-8.817532785
443.6,-8.817184239
443.7,-8.816829137
443.8,-8.816467459
443.9,-8.816099189
444,-8.815724305
444.1,-8.815342791
444.2,-8.814954627
444.3,-8.814559794
444.4,-8.814158273
444.5,-8.813750047
444.6,-8.813335096
444.7,-8.812913402
444.8,-8.812484945
444.9,-8.812049708
445,-8.811607672
445.1,-8.811158818
445.2,-8.810703127
445.3,-8.810240582
445.4,-8.809771163
445.5,-8.809294852
445.6,-8.808811631
445.7,-8.808321482
445.8,-8.807824385
445.9,-8.807320323
446,-8.806809277
446.1,-8.80629123
446.2,-8.805766162
446.3,-8.805234056
446.4,-8.804694894
446.5,-8.804148657
446.6,-8.803595327
446.7,-8.803034887
446.8,-8.802467318
446.9,-8.801892602
447,-8.801310722
447.1,-8.800721658
447.2,-8.800125394
447.3,-8.799521912
447.4,-8.798911192
447.5,-8.798293219
447.6,-8.797667974
447.7,-8.797035439
447.8,-8.796395596
447.9,-8.795748429
448,-8.795093918
448.1,-8.794432048
448.2,-8.793762799
448.3,-8.793086156
448.4,-8.792402099
448.5,-8.791710612
448.6,-8.791011677
448.7,-8.790305277
448.8,-8.789591395
448.9,-8.788870012
449,-8.788141113
449.1,-8.787404679
449.2,-8.786660693
449.3,-8.785909138
449.4,-8.785149998
449.5,-8.784383254
449.6,-8.783608891
449.7,-8.78282689
449.8,-8.782037236
449.9,-8.781239911
450,-8.780434898
450.1,-8.779622181
450.2,-8.778801743
450.3,-8.777973567
450.4,-8.777137637
450.5,-8.776293935
450.6,-8.775442445
450.7,-8.774583151
450.8,-8.773716036
450.9,-8.772841084
451,-8.771958277
451.1,-8.7710676
451.2,-8.770169036
451.3,-8.769262569
451.4,-8.768348183
451.5,-8.76742586
451.6,-8.766495586
451.7,-8.765557344
451.8,-8.764611117
451.9,-8.76365689
452,-8.762694645
452.1,-8.761724369
452.2,-8.760746043
452.3,-8.759759654
452.4,-8.758765184
452.5,-8.757762618
452.6,-8.75675194
452.7,-8.755733134
452.8,-8.754706186
452.9,-8.753671079
453,-8.752627799
453.1,-8.751576329
453.2,-8.750516654
453.3,-8.74944876
453.4,-8.748372631
453.5,-8.747288252
453.6,-8.746195608
453.7,-8.745094684
453.8,-8.743985465
453.9,-8.742867937
454,-8.741742084
454.1,-8.740607893
454.2,-8.739465347
454.3,-8.738314433
454.4,-8.737155136
454.5,-8.735987441
454.6,-8.734811335
454.7,-8.733626802
454.8,-8.732433828
454.9,-8.7312324
455,-8.730022503
455.1,-8.728804123
455.2,-8.727577246
455.3,-8.726341858
455.4,-8.725097946
455.5,-8.723845495
455.6,-8.722584492
455.7,-8.721314924
455.8,-8.720036776
455.9,-8.718750035
456,-8.717454687
456.1,-8.71615072
456.2,-8.714838118
456.3,-8.71351687
456.4,-8.712186962
456.5,-8.71084838
456.6,-8.709501112
456.7,-8.708145144
456.8,-8.706780464
456.9,-8.705407058
457,-8.704024914
457.1,-8.702634018
457.2,-8.701234359
457.3,-8.699825924
457.4,-8.698408699
457.5,-8.696982673
457.6,-8.695547833
457.7,-8.694104166
457.8,-8.692651661
457.9,-8.691190304
458,-8.689720084
458.1,-8.688240989
458.2,-8.686753006
458.3,-8.685256123
458.4,-8.683750329
458.5,-8.682235612
458.6,-8.680711959
458.7,-8.679179359
458.8,-8.677637801
458.9,-8.676087272
459,-8.674527762
459.1,-8.672959258
459.2,-8.671381749
459.3,-8.669795223
459.4,-8.668199671
459.5,-8.666595079
459.6,-8.664981437
459.7,-8.663358735
459.8,-8.66172696
459.9,-8.660086102
460,-8.65843615
460.1,-8.656777094
460.2,-8.655108923
460.3,-8.653431625
460.4,-8.651745191
460.5,-8.650049611
460.6,-8.648344874
460.7,-8.64663097
460.8,-8.644907889
460.9,-8.643175621
461,-8.641434157
461.1,-8.639683486
461.2,-8.637923599
461.3,-8.636154486
461.4,-8.634376138
461.5,-8.632588546
461.6,-8.6307917
461.7,-8.628985592
461.8,-8.627170212
461.9,-8.625345551
462,-8.6235116
462.1,-8.621668351
462.2,-8.619815794
462.3,-8.617953922
462.4,-8.616082725
462.5,-8.614202194
462.6,-8.612312322
462.7,-8.610413099
462.8,-8.608504517
462.9,-8.606586569
463,-8.604659245
463.1,-8.602722538
463.2,-8.600776439
463.3,-8.598820941
463.4,-8.596856037
463.5,-8.594881717
463.6,-8.592897975
463.7,-8.590904804
463.8,-8.588902196
463.9,-8.586890143
464,-8.584868639
464.1,-8.582837677
464.2,-8.580797251
464.3,-8.578747352
464.4,-8.576687976
464.5,-8.574619114
464.6,-8.572540761
464.7,-8.570452909
464.8,-8.568355554
464.9,-8.566248688
465,-8.564132306
465.1,-8.562006401
465.2,-8.559870968
465.3,-8.557726001
465.4,-8.555571495
465.5,-8.553407443
465.6,-8.551233841
465.7,-8.549050683
465.8,-8.546857964
465.9,-8.544655678
466,-8.542443822
466.1,-8.54022239
466.2,-8.537991377
466.3,-8.535750778
466.4,-8.533500589
466.5,-8.531240806
466.6,-8.528971424
466.7,-8.52669244
466.8,-8.524403848
466.9,-8.522105645
467,-8.519797827
467.1,-8.51748039
467.2,-8.51515333
467.3,-8.512816645
467.4,-8.51047033
467.5,-8.508114382
467.6,-8.505748797
467.7,-8.503373573
467.8,-8.500988706
467.9,-8.498594193
468,-8.496190031
468.1,-8.493776218
468.2,-8.49135275
468.3,-8.488919625
468.4,-8.486476841
468.5,-8.484024395
468.6,-8.481562284
468.7,-8.479090507
468.8,-8.476609061
468.9,-8.474117945
469,-8.471617157
469.1,-8.469106695
469.2,-8.466586558
469.3,-8.464056743
469.4,-8.46151725
469.5,-8.458968077
469.6,-8.456409223
469.7,-8.453840686
469.8,-8.451262466
469.9,-8.448674562
470,-8.446076973
470.1,-8.443469698
470.2,-8.440852736
470.3,-8.438226088
470.4,-8.435589753
470.5,-8.43294373
470.6,-8.43028802
470.7,-8.427622623
470.8,-8.424947539
470.9,-8.422262767
471,-8.41956831
471.1,-8.416864166
471.2,-8.414150337
471.3,-8.411426822
471.4,-8.408693624
471.5,-8.405950743
471.6,-8.403198179
471.7,-8.400435934
471.8,-8.397664009
471.9,-8.394882405
472,-8.392091125
472.1,-8.389290169
472.2,-8.38647954
472.3,-8.38365924
472.4,-8.38082927
472.5,-8.377989632
472.6,-8.375140329
472.7,-8.372281363
472.8,-8.369412737
472.9,-8.366534452
473,-8.363646512
473.1,-8.36074892
473.2,-8.357841677
473.3,-8.354924787
473.4,-8.351998254
473.5,-8.349062079
473.6,-8.346116268
473.7,-8.343160822
473.8,-8.340195746
473.9,-8.337221042
474,-8.334236716
474.1,-8.33124277
474.2,-8.328239208
474.3,-8.325226036
474.4,-8.322203256
474.5,-8.319170874
474.6,-8.316128893
474.7,-8.313077319
474.8,-8.310016155
474.9,-8.306945407
475,-8.30386508
475.1,-8.300775178
475.2,-8.297675707
475.3,-8.294566672
475.4,-8.291448078
475.5,-8.288319931
475.6,-8.285182236
475.7,-8.282035
475.8,-8.278878226
475.9,-8.275711923
476,-8.272536095
476.1,-8.269350749
476.2,-8.26615589
476.3,-8.262951526
476.4,-8.259737662
476.5,-8.256514305
476.6,-8.253281462
476.7,-8.25003914
476.8,-8.246787345
476.9,-8.243526086
477,-8.240255367
477.1,-8.236975198
477.2,-8.233685586
477.3,-8.230386537
477.4,-8.227078061
477.5,-8.223760164
477.6,-8.220432854
477.7,-8.21709614
477.8,-8.21375003
477.9,-8.210394532
478,-8.207029654
478.1,-8.203655406
478.2,-8.200271794
478.3,-8.196878829
478.4,-8.193476519
478.5,-8.190064873
478.6,-8.186643899
478.7,-8.183213609
478.8,-8.179774009
478.9,-8.176325111
479,-8.172866923
479.1,-8.169399456
479.2,-8.165922719
479.3,-8.162436721
479.4,-8.158941474
479.5,-8.155436986
479.6,-8.151923269
479.7,-8.148400332
479.8,-8.144868186
479.9,-8.141326842
480,-8.137776311
480.1,-8.134216602
480.2,-8.130647729
480.3,-8.1270697
480.4,-8.123482529
480.5,-8.119886225
480.6,-8.116280801
480.7,-8.112666268
480.8,-8.109042638
480.9,-8.105409922
481,-8.101768133
481.1,-8.098117282
481.2,-8.094457382
481.3,-8.090788444
481.4,-8.087110481
481.5,-8.083423507
481.6,-8.079727532
481.7,-8.076022571
481.8,-8.072308635
481.9,-8.068585737
482,-8.064853892
482.1,-8.061113111
482.2,-8.057363407
482.3,-8.053604795
482.4,-8.049837287
482.5,-8.046060896
482.6,-8.042275638
482.7,-8.038481524
482.8,-8.03467857
482.9,-8.030866788
483,-8.027046194
483.1,-8.023216801
483.2,-8.019378623
483.3,-8.015531676
483.4,-8.011675974
483.5,-8.007811531
483.6,-8.003938362
483.7,-8.000056483
483.8,-7.996165907
483.9,-7.992266651
484,-7.98835873
484.1,-7.984442159
484.2,-7.980516953
484.3,-7.976583128
484.4,-7.972640701
484.5,-7.968689686
484.6,-7.9647301
484.7,-7.960761958
484.8,-7.956785278
484.9,-7.952800074
485,-7.948806364
485.1,-7.944804163
485.2,-7.940793488
485.3,-7.936774356
485.4,-7.932746784
485.5,-7.928710788
485.6,-7.924666386
485.7,-7.920613594
485.8,-7.916552431
485.9,-7.912482912
486,-7.908405055
486.1,-7.904318879
486.2,-7.9002244
486.3,-7.896121637
486.4,-7.892010606
486.5,-7.887891327
486.6,-7.883763816
486.7,-7.879628092
486.8,-7.875484172
486.9,-7.871332076
487,-7.867171821
487.1,-7.863003426
487.2,-7.85882691
487.3,-7.85464229
487.4,-7.850449587
487.5,-7.846248818
487.6,-7.842040003
487.7,-7.837823161
487.8,-7.83359831
487.9,-7.829365471
488,-7.825124663
488.1,-7.820875904
488.2,-7.816619215
488.3,-7.812354614
488.4,-7.808082123
488.5,-7.803801759
488.6,-7.799513544
488.7,-7.795217498
488.8,-7.79091364
488.9,-7.786601992
489,-7.782282572
489.1,-7.777955403
489.2,-7.773620504
489.3,-7.769277896
489.4,-7.7649276
489.5,-7.760569636
489.6,-7.756204027
489.7,-7.751830792
489.8,-7.747449954
489.9,-7.743061533
490,-7.738665551
490.1,-7.73426203
490.2,-7.729850991
490.3,-7.725432455
490.4,-7.721006446
490.5,-7.716572984
490.6,-7.712132092
490.7,-7.707683793
490.8,-7.703228108
490.9,-7.698765059
491,-7.69429467
491.1,-7.689816963
491.2,-7.68533196
491.3,-7.680839684
491.4,-7.676340159
491.5,-7.671833406
491.6,-7.66731945
491.7,-7.662798313
491.8,-7.658270019
491.9,-7.65373459
492,-7.649192051
492.1,-7.644642425
492.2,-7.640085735
492.3,-7.635522005
492.4,-7.63095126
492.5,-7.626373523
492.6,-7.621788819
492.7,-7.617197171
492.8,-7.612598604
492.9,-7.607993142
493,-7.603380811
493.1,-7.598761635
493.2,-7.594135638
493.3,-7.589502845
493.4,-7.584863282
493.5,-7.580216974
493.6,-7.575563945
493.7,-7.570904221
493.8,-7.566237828
493.9,-7.56156479
494,-7.556885133
494.1,-7.552198884
494.2,-7.547506067
494.3,-7.542806709
494.4,-7.538100835
494.5,-7.533388472
494.6,-7.528669646
494.7,-7.523944383
494.8,-7.519212709
494.9,-7.514474651
495,-7.509730236
495.1,-7.504979489
495.2,-7.500222438
495.3,-7.49545911
495.4,-7.490689531
495.5,-7.485913729
495.6,-7.48113173
495.7,-7.476343562
495.8,-7.471549252
495.9,-7.466748827
496,-7.461942315
496.1,-7.457129743
496.2,-7.452311139
496.3,-7.44748653
496.4,-7.442655945
496.5,-7.43781941
496.6,-7.432976955
496.7,-7.428128606
496.8,-7.423274392
496.9,-7.418414342
497,-7.413548483
497.1,-7.408676843
497.2,-7.403799452
497.3,-7.398916338
497.4,-7.394027528
497.5,-7.389133053
497.6,-7.38423294
497.7,-7.379327219
497.8,-7.374415918
497.9,-7.369499067
498,-7.364576694
498.1,-7.359648828
498.2,-7.3547155
498.3,-7.349776738
498.4,-7.344832571
498.5,-7.33988303
498.6,-7.334928144
498.7,-7.329967942
498.8,-7.325002455
498.9,-7.320031711
499,-7.315055742
499.1,-7.310074576
499.2,-7.305088244
499.3,-7.300096776
499.4,-7.295100203
499.5,-7.290098553
499.6,-7.285091858
499.7,-7.280080148
499.8,-7.275063452
499.9,-7.270041802
500,-7.265015228
500.1,-7.25998376
500.2,-7.254947429
500.3,-7.249906266
500.4,-7.244860301
500.5,-7.239809564
500.6,-7.234754088
500.7,-7.229693902
500.8,-7.224629038
500.9,-7.219559526
501,-7.214485399
501.1,-7.209406686
501.2,-7.204323419
501.3,-7.19923563
501.4,-7.194143349
501.5,-7.189046609
501.6,-7.183945441
501.7,-7.178839876
501.8,-7.173729946
501.9,-7.168615683
502,-7.163497118
502.1,-7.158374284
502.2,-7.153247212
502.3,-7.148115935
502.4,-7.142980484
502.5,-7.137840892
502.6,-7.13269719
502.7,-7.127549412
502.8,-7.122397589
502.9,-7.117241754
503,-7.112081939
503.1,-7.106918177
503.2,-7.1017505
503.3,-7.09657894
503.4,-7.091403531
503.5,-7.086224304
503.6,-7.081041293
503.7,-7.075854531
503.8,-7.07066405
503.9,-7.065469884
504,-7.060272064
504.1,-7.055070625
504.2,-7.049865598
504.3,-7.044657018
504.4,-7.039444917
504.5,-7.034229328
504.6,-7.029010285
504.7,-7.02378782
504.8,-7.018561968
504.9,-7.013332761
505,-7.008100233
505.1,-7.002864417
505.2,-6.997625347
505.3,-6.992383056
505.4,-6.987137579
505.5,-6.981888947
505.6,-6.976637196
505.7,-6.971382359
505.8,-6.96612447
505.9,-6.960863563
506,-6.955599672
506.1,-6.95033283
506.2,-6.945063073
506.3,-6.939790434
506.4,-6.934514947
506.5,-6.929236648
506.6,-6.923955569
506.7,-6.918671747
506.8,-6.913385214
506.9,-6.908096006
507,-6.902804158
507.1,-6.897509703
507.2,-6.892212677
507.3,-6.886913115
507.4,-6.881611051
507.5,-6.87630652
507.6,-6.870999558
507.7,-6.865690198
507.8,-6.860378477
507.9,-6.85506443
508,-6.849748091
508.1,-6.844429495
508.2,-6.839108678
508.3,-6.833785676
508.4,-6.828460522
508.5,-6.823133253
508.6,-6.817803903
508.7,-6.812472509
508.8,-6.807139105
508.9,-6.801803727
509,-6.796466411
509.1,-6.791127191
509.2,-6.785786104
509.3,-6.780443185
509.4,-6.77509847
509.5,-6.769751993
509.6,-6.764403792
509.7,-6.759053901
509.8,-6.753702357
509.9,-6.748349195
510,-6.742994452
510.1,-6.737638162
510.2,-6.732280363
510.3,-6.72692109
510.4,-6.721560379
510.5,-6.716198267
510.6,-6.710834789
510.7,-6.705469981
510.8,-6.70010388
510.9,-6.694736523
511,-6.689367944
511.1,-6.683998181
511.2,-6.678627269
511.3,-6.673255246
511.4,-6.667882147
511.5,-6.662508009
511.6,-6.657132868
511.7,-6.65175676
511.8,-6.646379723
511.9,-6.641001793
512,-6.635623006
512.1,-6.630243399
512.2,-6.624863008
512.3,-6.619481871
512.4,-6.614100024
512.5,-6.608717504
512.6,-6.603334347
512.7,-6.59795059
512.8,-6.59256627
512.9,-6.587181424
513,-6.581796088
513.1,-6.5764103
513.2,-6.571024095
513.3,-6.565637512
513.4,-6.560250585
513.5,-6.554863353
513.6,-6.549475852
513.7,-6.544088119
513.8,-6.53870019
513.9,-6.533312101
514,-6.527923891
514.1,-6.522535595
514.2,-6.517147251
514.3,-6.511758894
514.4,-6.506370563
514.5,-6.500982294
514.6,-6.495594123
514.7,-6.490206089
514.8,-6.484818227
514.9,-6.479430574
515,-6.474043168
515.1,-6.468656045
515.2,-6.463269242
515.3,-6.457882797
515.4,-6.452496745
515.5,-6.447111125
515.6,-6.441725972
515.7,-6.436341324
515.8,-6.430957219
515.9,-6.425573692
516,-6.420190781
516.1,-6.414808523
516.2,-6.409426955
516.3,-6.404046114
516.4,-6.398666036
516.5,-6.393286758
516.6,-6.387908318
516.7,-6.382530752
516.8,-6.377154096
516.9,-6.371778389
517,-6.366403666
517.1,-6.361029964
517.2,-6.35565732
517.3,-6.350285771
517.4,-6.344915354
517.5,-6.339546106
517.6,-6.334178062
517.7,-6.328811261
517.8,-6.323445738
517.9,-6.318081531
518,-6.312718676
518.1,-6.30735721
518.2,-6.30199717
518.3,-6.296638593
518.4,-6.291281515
518.5,-6.285925973
518.6,-6.280572004
518.7,-6.275219644
518.8,-6.269868931
518.9,-6.264519901
519,-6.259172591
519.1,-6.253827037
519.2,-6.248483277
519.3,-6.243141346
519.4,-6.237801282
519.5,-6.232463121
519.6,-6.227126899
519.7,-6.221792653
519.8,-6.21646042
519.9,-6.211130237
520,-6.205802139
520.1,-6.200476163
520.2,-6.195152346
520.3,-6.189830725
520.4,-6.184511335
520.5,-6.179194213
520.6,-6.173879395
520.7,-6.168566917
520.8,-6.163256817
520.9,-6.157949129
521,-6.152643891
521.1,-6.147341139
521.2,-6.142040908
521.3,-6.136743235
521.4,-6.131448157
521.5,-6.126155708
521.6,-6.120865926
521.7,-6.115578846
521.8,-6.110294504
521.9,-6.105012936
522,-6.099734179
522.1,-6.094458268
522.2,-6.08918524
522.3,-6.083915129
522.4,-6.078647973
522.5,-6.073383806
522.6,-6.068122666
522.7,-6.062864586
522.8,-6.057609604
522.9,-6.052357755
523,-6.047109073
523.1,-6.041863596
523.2,-6.036621358
523.3,-6.031382395
523.4,-6.026146742
523.5,-6.020914435
523.6,-6.015685509
523.7,-6.010459999
523.8,-6.005237941
523.9,-6.000019369
524,-5.994804319
524.1,-5.989592827
524.2,-5.984384927
524.3,-5.979180654
524.4,-5.973980043
524.5,-5.96878313
524.6,-5.963589949
524.7,-5.958400534
524.8,-5.953214922
524.9,-5.948033146
525,-5.942855242
